name,episode,location,sub_location,time
Cersei Lannister,S08E05,The Crownlands,King's Landing,11
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,9
Drogon,S08E05,The Crownlands,King's Landing,9
Tyrion Lannister,S08E05,The Crownlands,King's Landing,15
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,3
Drogon,S08E05,The Crownlands,King's Landing,3
Cersei Lannister,S08E05,The Crownlands,King's Landing,36
Qyburn,S08E05,The Crownlands,King's Landing,36
Gregor Clegane,S08E05,The Crownlands,King's Landing,36
Cersei Lannister,S08E05,The Crownlands,King's Landing,3
Qyburn,S08E05,The Crownlands,King's Landing,3
Gregor Clegane,S08E05,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,3
Drogon,S08E05,The Crownlands,King's Landing,3
Cersei Lannister,S08E05,The Crownlands,King's Landing,12
Qyburn,S08E05,The Crownlands,King's Landing,12
Gregor Clegane,S08E05,The Crownlands,King's Landing,12
Grey Worm,S08E05,The Crownlands,King's Landing,30
Jon Snow,S08E05,The Crownlands,King's Landing,30
Davos Seaworth,S08E05,The Crownlands,King's Landing,30
Grey Worm,S08E05,The Crownlands,King's Landing,23
Jon Snow,S08E05,The Crownlands,King's Landing,23
Davos Seaworth,S08E05,The Crownlands,King's Landing,23
Tyrion Lannister,S08E05,The Crownlands,King's Landing,16
Jaime Lannister,S08E05,The Crownlands,King's Landing,9
Cersei Lannister,S08E05,The Crownlands,King's Landing,6
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,9
Drogon,S08E05,The Crownlands,King's Landing,9
Jon Snow,S08E05,The Crownlands,King's Landing,5
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Jon Snow,S08E05,The Crownlands,King's Landing,15
Jon Snow,S08E05,The Crownlands,King's Landing,2
Cersei Lannister,S08E05,The Crownlands,King's Landing,5
Jaime Lannister,S08E05,The Crownlands,King's Landing,13
Tyrion Lannister,S08E05,The Crownlands,King's Landing,6
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,15
Drogon,S08E05,The Crownlands,King's Landing,15
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,8
Drogon,S08E05,The Crownlands,King's Landing,8
Cersei Lannister,S08E05,The Crownlands,King's Landing,8
Tyrion Lannister,S08E05,The Crownlands,King's Landing,7
Tyrion Lannister,S08E05,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,3
Drogon,S08E05,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,5
Drogon,S08E05,The Crownlands,King's Landing,5
Cersei Lannister,S08E05,The Crownlands,King's Landing,5
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Cersei Lannister,S08E05,The Crownlands,King's Landing,4
Tyrion Lannister,S08E05,The Crownlands,King's Landing,11
Jon Snow,S08E05,The Crownlands,King's Landing,8
Cersei Lannister,S08E05,The Crownlands,King's Landing,5
Tyrion Lannister,S08E05,The Crownlands,King's Landing,8
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,10
Drogon,S08E05,The Crownlands,King's Landing,10
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,14
Drogon,S08E05,The Crownlands,King's Landing,14
Tyrion Lannister,S08E05,The Crownlands,King's Landing,2
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,5
Drogon,S08E05,The Crownlands,King's Landing,5
Cersei Lannister,S08E05,The Crownlands,King's Landing,4
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,10
Drogon,S08E05,The Crownlands,King's Landing,10
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,3
Drogon,S08E05,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,9
Drogon,S08E05,The Crownlands,King's Landing,9
Tyrion Lannister,S08E05,The Crownlands,King's Landing,2
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Jon Snow,S08E05,The Crownlands,King's Landing,24
Grey Worm,S08E05,The Crownlands,King's Landing,24
Davos Seaworth,S08E05,The Crownlands,King's Landing,24
Jon Snow,S08E05,The Crownlands,King's Landing,16
Jon Snow,S08E05,The Crownlands,King's Landing,12
Grey Worm,S08E05,The Crownlands,King's Landing,12
Grey Worm,S08E05,The Crownlands,King's Landing,9
Grey Worm,S08E05,The Crownlands,King's Landing,21
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,7
Drogon,S08E05,The Crownlands,King's Landing,7
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,7
Drogon,S08E05,The Crownlands,King's Landing,7
Cersei Lannister,S08E05,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,6
Drogon,S08E05,The Crownlands,King's Landing,6
Tyrion Lannister,S08E05,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Davos Seaworth,S08E05,The Crownlands,King's Landing,4
Jon Snow,S08E05,The Crownlands,King's Landing,6
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,6
Drogon,S08E05,The Crownlands,King's Landing,6
Jon Snow,S08E05,The Crownlands,King's Landing,37
Jon Snow,S08E05,The Crownlands,King's Landing,18
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,9
Drogon,S08E05,The Crownlands,King's Landing,9
Cersei Lannister,S08E05,The Crownlands,King's Landing,9
Cersei Lannister,S08E05,The Crownlands,King's Landing,4
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,3
Drogon,S08E05,The Crownlands,King's Landing,3
Cersei Lannister,S08E05,The Crownlands,King's Landing,4
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Cersei Lannister,S08E05,The Crownlands,King's Landing,2
Gregor Clegane,S08E05,The Crownlands,King's Landing,2
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Jaime Lannister,S08E05,The Crownlands,King's Landing,10
Jaime Lannister,S08E05,The Crownlands,King's Landing,47
Euron Greyjoy,S08E05,The Crownlands,King's Landing,47
Cersei Lannister,S08E05,The Crownlands,King's Landing,2
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,19
Drogon,S08E05,The Crownlands,King's Landing,19
Jaime Lannister,S08E05,The Crownlands,King's Landing,74
Euron Greyjoy,S08E05,The Crownlands,King's Landing,74
Cersei Lannister,S08E05,The Crownlands,King's Landing,55
Gregor Clegane,S08E05,The Crownlands,King's Landing,55
Qyburn,S08E05,The Crownlands,King's Landing,55
Jaime Lannister,S08E05,The Crownlands,King's Landing,77
Euron Greyjoy,S08E05,The Crownlands,King's Landing,77
Euron Greyjoy,S08E05,The Crownlands,King's Landing,11
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,12
Drogon,S08E05,The Crownlands,King's Landing,12
Sandor Clegane,S08E05,The Crownlands,King's Landing,85
Arya Stark,S08E05,The Crownlands,King's Landing,85
Arya Stark,S08E05,The Crownlands,King's Landing,5
Cersei Lannister,S08E05,The Crownlands,King's Landing,41
Gregor Clegane,S08E05,The Crownlands,King's Landing,41
Qyburn,S08E05,The Crownlands,King's Landing,41
Cersei Lannister,S08E05,The Crownlands,King's Landing,54
Gregor Clegane,S08E05,The Crownlands,King's Landing,54
Qyburn,S08E05,The Crownlands,King's Landing,54
Sandor Clegane,S08E05,The Crownlands,King's Landing,54
Cersei Lannister,S08E05,The Crownlands,King's Landing,20
Gregor Clegane,S08E05,The Crownlands,King's Landing,20
Qyburn,S08E05,The Crownlands,King's Landing,20
Sandor Clegane,S08E05,The Crownlands,King's Landing,20
Gregor Clegane,S08E05,The Crownlands,King's Landing,3
Qyburn,S08E05,The Crownlands,King's Landing,3
Sandor Clegane,S08E05,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,3
Drogon,S08E05,The Crownlands,King's Landing,3
Gregor Clegane,S08E05,The Crownlands,King's Landing,45
Sandor Clegane,S08E05,The Crownlands,King's Landing,45
Cersei Lannister,S08E05,The Crownlands,King's Landing,22
Jaime Lannister,S08E05,The Crownlands,King's Landing,98
Cersei Lannister,S08E05,The Crownlands,King's Landing,98
Gregor Clegane,S08E05,The Crownlands,King's Landing,71
Sandor Clegane,S08E05,The Crownlands,King's Landing,71
Arya Stark,S08E05,The Crownlands,King's Landing,69
Arya Stark,S08E05,The Crownlands,King's Landing,4
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Arya Stark,S08E05,The Crownlands,King's Landing,20
Sandor Clegane,S08E05,The Crownlands,King's Landing,3
Arya Stark,S08E05,The Crownlands,King's Landing,2
Sandor Clegane,S08E05,The Crownlands,King's Landing,3
Gregor Clegane,S08E05,The Crownlands,King's Landing,3
Arya Stark,S08E05,The Crownlands,King's Landing,1
Sandor Clegane,S08E05,The Crownlands,King's Landing,2
Gregor Clegane,S08E05,The Crownlands,King's Landing,2
Arya Stark,S08E05,The Crownlands,King's Landing,2
Sandor Clegane,S08E05,The Crownlands,King's Landing,2
Gregor Clegane,S08E05,The Crownlands,King's Landing,2
Arya Stark,S08E05,The Crownlands,King's Landing,2
Sandor Clegane,S08E05,The Crownlands,King's Landing,4
Gregor Clegane,S08E05,The Crownlands,King's Landing,4
Arya Stark,S08E05,The Crownlands,King's Landing,1
Sandor Clegane,S08E05,The Crownlands,King's Landing,5
Gregor Clegane,S08E05,The Crownlands,King's Landing,5
Arya Stark,S08E05,The Crownlands,King's Landing,2
Sandor Clegane,S08E05,The Crownlands,King's Landing,4
Gregor Clegane,S08E05,The Crownlands,King's Landing,4
Arya Stark,S08E05,The Crownlands,King's Landing,28
Eleanor,S08E05,The Crownlands,King's Landing,28
Eleanor's Daughter,S08E05,The Crownlands,King's Landing,28
Arya Stark,S08E05,The Crownlands,King's Landing,5
Sandor Clegane,S08E05,The Crownlands,King's Landing,88
Gregor Clegane,S08E05,The Crownlands,King's Landing,88
Sandor Clegane,S08E05,The Crownlands,King's Landing,13
Gregor Clegane,S08E05,The Crownlands,King's Landing,13
Jon Snow,S08E05,The Crownlands,King's Landing,9
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,4
Drogon,S08E05,The Crownlands,King's Landing,4
Davos Seaworth,S08E05,The Crownlands,King's Landing,1
Jon Snow,S08E05,The Crownlands,King's Landing,24
Davos Seaworth,S08E05,The Crownlands,King's Landing,24
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,2
Drogon,S08E05,The Crownlands,King's Landing,2
Jon Snow,S08E05,The Crownlands,King's Landing,2
Davos Seaworth,S08E05,The Crownlands,King's Landing,2
Jon Snow,S08E05,The Crownlands,King's Landing,3
Davos Seaworth,S08E05,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,12
Drogon,S08E05,The Crownlands,King's Landing,12
Arya Stark,S08E05,The Crownlands,King's Landing,65
Arya Stark,S08E05,The Crownlands,King's Landing,95
Eleanor,S08E05,The Crownlands,King's Landing,95
Eleanor's Daughter,S08E05,The Crownlands,King's Landing,95
Arya Stark,S08E05,The Crownlands,King's Landing,24
Eleanor,S08E05,The Crownlands,King's Landing,24
Eleanor's Daughter,S08E05,The Crownlands,King's Landing,24
Daenerys Targaryen,S08E05,The Crownlands,King's Landing,24
Drogon,S08E05,The Crownlands,King's Landing,24
Arya Stark,S08E05,The Crownlands,King's Landing,27
Eleanor,S08E05,The Crownlands,King's Landing,27
Eleanor's Daughter,S08E05,The Crownlands,King's Landing,27
Jaime Lannister,S08E05,The Crownlands,King's Landing,145
Cersei Lannister,S08E05,The Crownlands,King's Landing,145
Arya Stark,S08E05,The Crownlands,King's Landing,97
Arya Stark,S08E05,The Crownlands,King's Landing,25
Eleanor,S08E05,The Crownlands,King's Landing,25
Eleanor's Daughter,S08E05,The Crownlands,King's Landing,25
Arya Stark,S08E05,The Crownlands,King's Landing,105
Tyrion Lannister,S08E06,The Crownlands,King's Landing,60
Tyrion Lannister,S08E06,The Crownlands,King's Landing,39
Jon Snow,S08E06,The Crownlands,King's Landing,39
Davos Seaworth,S08E06,The Crownlands,King's Landing,39
Tyrion Lannister,S08E06,The Crownlands,King's Landing,47
Jon Snow,S08E06,The Crownlands,King's Landing,47
Davos Seaworth,S08E06,The Crownlands,King's Landing,47
Eleanor,S08E06,The Crownlands,King's Landing,47
Eleanor's Daughter,S08E06,The Crownlands,King's Landing,47
Tyrion Lannister,S08E06,The Crownlands,King's Landing,30
Grey Worm,S08E06,The Crownlands,King's Landing,11
Grey Worm,S08E06,The Crownlands,King's Landing,86
Jon Snow,S08E06,The Crownlands,King's Landing,86
Davos Seaworth,S08E06,The Crownlands,King's Landing,86
Tyrion Lannister,S08E06,The Crownlands,King's Landing,63
Tyrion Lannister,S08E06,The Crownlands,King's Landing,72
Tyrion Lannister,S08E06,The Crownlands,King's Landing,130
Jaime Lannister,S08E06,The Crownlands,King's Landing,130
Cersei Lannister,S08E06,The Crownlands,King's Landing,130
Arya Stark,S08E06,The Crownlands,King's Landing,11
Arya Stark,S08E06,The Crownlands,King's Landing,14
Jon Snow,S08E06,The Crownlands,King's Landing,14
Jon Snow,S08E06,The Crownlands,King's Landing,25
Arya Stark,S08E06,The Crownlands,King's Landing,11
Jon Snow,S08E06,The Crownlands,King's Landing,22
Jon Snow,S08E06,The Crownlands,King's Landing,16
Grey Worm,S08E06,The Crownlands,King's Landing,16
Jon Snow,S08E06,The Crownlands,King's Landing,13
Grey Worm,S08E06,The Crownlands,King's Landing,13
Drogon,S08E06,The Crownlands,King's Landing,13
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,13
Jon Snow,S08E06,The Crownlands,King's Landing,12
Grey Worm,S08E06,The Crownlands,King's Landing,12
Jon Snow,S08E06,The Crownlands,King's Landing,7
Grey Worm,S08E06,The Crownlands,King's Landing,7
Drogon,S08E06,The Crownlands,King's Landing,7
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,7
Jon Snow,S08E06,The Crownlands,King's Landing,57
Grey Worm,S08E06,The Crownlands,King's Landing,57
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,57
Jon Snow,S08E06,The Crownlands,King's Landing,60
Grey Worm,S08E06,The Crownlands,King's Landing,60
Drogon,S08E06,The Crownlands,King's Landing,60
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,60
Jon Snow,S08E06,The Crownlands,King's Landing,66
Grey Worm,S08E06,The Crownlands,King's Landing,66
Drogon,S08E06,The Crownlands,King's Landing,66
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,66
Tyrion Lannister,S08E06,The Crownlands,King's Landing,66
Jon Snow,S08E06,The Crownlands,King's Landing,7
Grey Worm,S08E06,The Crownlands,King's Landing,7
Drogon,S08E06,The Crownlands,King's Landing,7
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,7
Tyrion Lannister,S08E06,The Crownlands,King's Landing,7
Arya Stark,S08E06,The Crownlands,King's Landing,7
Jon Snow,S08E06,The Crownlands,King's Landing,48
Grey Worm,S08E06,The Crownlands,King's Landing,48
Drogon,S08E06,The Crownlands,King's Landing,48
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,48
Tyrion Lannister,S08E06,The Crownlands,King's Landing,48
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,41
Tyrion Lannister,S08E06,The Crownlands,King's Landing,41
Jon Snow,S08E06,The Crownlands,King's Landing,12
Grey Worm,S08E06,The Crownlands,King's Landing,12
Drogon,S08E06,The Crownlands,King's Landing,12
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,12
Tyrion Lannister,S08E06,The Crownlands,King's Landing,12
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,17
Tyrion Lannister,S08E06,The Crownlands,King's Landing,17
Jon Snow,S08E06,The Crownlands,King's Landing,60
Grey Worm,S08E06,The Crownlands,King's Landing,60
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,60
Tyrion Lannister,S08E06,The Crownlands,King's Landing,60
Jon Snow,S08E06,The Crownlands,King's Landing,25
Arya Stark,S08E06,The Crownlands,King's Landing,25
Jon Snow,S08E06,The Crownlands,King's Landing,3
Arya Stark,S08E06,The Crownlands,King's Landing,3
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,3
Jon Snow,S08E06,The Crownlands,King's Landing,27
Arya Stark,S08E06,The Crownlands,King's Landing,27
Jon Snow,S08E06,The Crownlands,King's Landing,5
Arya Stark,S08E06,The Crownlands,King's Landing,5
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,5
Jon Snow,S08E06,The Crownlands,King's Landing,15
Jon Snow,S08E06,The Crownlands,King's Landing,530
Tyrion Lannister,S08E06,The Crownlands,King's Landing,530
Jon Snow,S08E06,The Crownlands,King's Landing,17
Jon Snow,S08E06,The Crownlands,King's Landing,5
Jon Snow,S08E06,The Crownlands,King's Landing,47
Drogon,S08E06,The Crownlands,King's Landing,47
Jon Snow,S08E06,The Crownlands,King's Landing,16
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,118
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,243
Jon Snow,S08E06,The Crownlands,King's Landing,243
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,36
Jon Snow,S08E06,The Crownlands,King's Landing,36
Daenerys Targaryen,S08E06,The Crownlands,King's Landing,244
Jon Snow,S08E06,The Crownlands,King's Landing,244
Drogon,S08E06,The Crownlands,King's Landing,244
Daenerys Targaryen,S08E06,The Crownlands,Blackwater Bay,15
Drogon,S08E06,The Crownlands,Blackwater Bay,15
Tyrion Lannister,S08E06,The Crownlands,Outside King's Landing,39
Tyrion Lannister,S08E06,The Crownlands,Outside King's Landing,23
Grey Worm,S08E06,The Crownlands,Outside King's Landing,23
Tyrion Lannister,S08E06,The Crownlands,Outside King's Landing,661
Grey Worm,S08E06,The Crownlands,Outside King's Landing,661
Samwell Tarly,S08E06,The Crownlands,Outside King's Landing,661
Edmure Tully,S08E06,The Crownlands,Outside King's Landing,661
Arya Stark,S08E06,The Crownlands,Outside King's Landing,661
Bran Stark,S08E06,The Crownlands,Outside King's Landing,661
Sansa Stark,S08E06,The Crownlands,Outside King's Landing,661
Brienne of Tarth,S08E06,The Crownlands,Outside King's Landing,661
Davos Seaworth,S08E06,The Crownlands,Outside King's Landing,661
Gendry,S08E06,The Crownlands,Outside King's Landing,661
Yara Greyjoy,S08E06,The Crownlands,Outside King's Landing,661
Robin Arryn,S08E06,The Crownlands,Outside King's Landing,661
Yohn Royce,S08E06,The Crownlands,Outside King's Landing,661
Dornish Lord,S08E06,The Crownlands,Outside King's Landing,661
Lord #1,S08E06,The Crownlands,Outside King's Landing,661
Lord #2,S08E06,The Crownlands,Outside King's Landing,661
Lord #3,S08E06,The Crownlands,Outside King's Landing,661
Lord #4,S08E06,The Crownlands,Outside King's Landing,661
Tyrion Lannister,S08E06,The Crownlands,Outside King's Landing,38
Grey Worm,S08E06,The Crownlands,Outside King's Landing,38
Samwell Tarly,S08E06,The Crownlands,Outside King's Landing,38
Edmure Tully,S08E06,The Crownlands,Outside King's Landing,38
Arya Stark,S08E06,The Crownlands,Outside King's Landing,38
Bran Stark,S08E06,The Crownlands,Outside King's Landing,38
Sansa Stark,S08E06,The Crownlands,Outside King's Landing,38
Brienne of Tarth,S08E06,The Crownlands,Outside King's Landing,38
Davos Seaworth,S08E06,The Crownlands,Outside King's Landing,38
Gendry,S08E06,The Crownlands,Outside King's Landing,38
Yara Greyjoy,S08E06,The Crownlands,Outside King's Landing,38
Robin Arryn,S08E06,The Crownlands,Outside King's Landing,38
Yohn Royce,S08E06,The Crownlands,Outside King's Landing,38
Dornish Lord,S08E06,The Crownlands,Outside King's Landing,38
Lord #1,S08E06,The Crownlands,Outside King's Landing,38
Lord #2,S08E06,The Crownlands,Outside King's Landing,38
Lord #3,S08E06,The Crownlands,Outside King's Landing,38
Lord #4,S08E06,The Crownlands,Outside King's Landing,38
Tyrion Lannister,S08E06,The Crownlands,Outside King's Landing,52
Grey Worm,S08E06,The Crownlands,Outside King's Landing,52
Samwell Tarly,S08E06,The Crownlands,Outside King's Landing,52
Edmure Tully,S08E06,The Crownlands,Outside King's Landing,52
Arya Stark,S08E06,The Crownlands,Outside King's Landing,52
Bran Stark,S08E06,The Crownlands,Outside King's Landing,52
Sansa Stark,S08E06,The Crownlands,Outside King's Landing,52
